[2026-06-07 05:03:43,896: INFO: 1447225239:   - train]
[2026-06-07 05:03:43,896: INFO: 1447225239:   - valid]
[2026-06-07 05:06:29,135: INFO: 1466697244: ✅ Total items extracted: 2610]
[2026-06-07 05:06:29,136: INFO: 1466697244: 📁 Extraction directory: artifacts\data_ingestion]
[2026-06-07 05:06:29,137: INFO: 1466697244: 📂 Directory structure:]
[2026-06-07 05:06:29,139: INFO: 1466697244:   ├── data.yaml]
[2026-06-07 05:06:29,186: INFO: 1466697244:   ├── test/ (246 files)]
[2026-06-07 05:06:29,218: INFO: 1466697244:   ├── train/ (2108 files)]
[2026-06-07 05:06:29,223: INFO: 1466697244:   ├── valid/ (246 files)]
[2026-06-07 05:06:29,241: INFO: 1466697244: 
📊 Training set class distribution:]
[2026-06-07 05:06:29,261: INFO: 1466697244:   ├── images: 1054 images]
[2026-06-07 05:06:29,269: INFO: 1466697244:   ├── labels: 1054 images]
[2026-06-09 02:57:55,395: INFO: stage_02_prepare_base_model: >>>>>> stage Prepare Base Model stage started <<<<<<]
[2026-06-09 02:57:55,396: INFO: common: created directory at: artifacts\prepare_base_model]
[2026-06-09 02:57:55,396: INFO: prepare_base_model: Creating placeholder for base model artifacts]
[2026-06-09 02:57:55,397: INFO: prepare_base_model: Base model placeholder saved at: artifacts\prepare_base_model\base_model.txt]
[2026-06-09 02:57:55,397: INFO: stage_02_prepare_base_model: >>>>>> stage Prepare Base Model stage completed <<<<<<

 x==========x]
[2026-06-09 02:57:55,775: INFO: stage_03_training: >>>>>> stage Model Training stage started <<<<<<]
[2026-06-09 02:57:55,776: INFO: common: created directory at: artifacts\training]
[2026-06-09 02:57:55,777: INFO: model_trainer: Running placeholder training process]
[2026-06-09 02:57:55,778: INFO: model_trainer: Placeholder model saved at: artifacts\training\model.h5]
[2026-06-09 02:57:55,778: INFO: stage_03_training: >>>>>> stage Model Training stage completed <<<<<<

 x==========x]
[2026-06-09 02:57:56,183: INFO: stage_04_evaluation: >>>>>> stage Evaluation stage started <<<<<<]
[2026-06-09 02:57:56,187: INFO: common: created directory at: artifacts\evaluation]
[2026-06-09 02:57:56,188: INFO: model_evaluation_mlflow: Running placeholder evaluation]
[2026-06-09 02:57:56,188: INFO: model_evaluation_mlflow: Evaluation metrics saved at: C:\Users\LENOVO\Kidney-Disease-Classification-DL-Project-DVC\scores.json]
[2026-06-09 02:57:56,188: INFO: stage_04_evaluation: >>>>>> stage Evaluation stage completed <<<<<<

 x==========x]
[2026-06-09 03:07:31,666: INFO: main: >>>>>> stage Data Ingestion started <<<<<<]
[2026-06-09 03:07:31,668: INFO: common: yaml file: config\config.yaml loaded successfully]
[2026-06-09 03:07:31,669: INFO: common: yaml file: params.yaml loaded successfully]
[2026-06-09 03:07:31,670: INFO: common: created directory at: artifacts]
[2026-06-09 03:07:31,670: INFO: common: created directory at: artifacts/data_ingestion]
[2026-06-09 03:07:31,671: INFO: data_ingestion: Copying data from kidney.zip to artifacts\data_ingestion\data.zip]
[2026-06-09 03:07:31,711: INFO: data_ingestion: Copied successfully! Size: ~ 21531 KB]
[2026-06-09 03:07:31,711: INFO: data_ingestion: Extracting artifacts\data_ingestion\data.zip to artifacts\data_ingestion]
[2026-06-09 03:07:33,554: INFO: data_ingestion: Extraction completed successfully!]
[2026-06-09 03:07:33,555: INFO: main: >>>>>> stage Data Ingestion completed <<<<<<

x==========x]
[2026-06-09 03:07:33,555: INFO: main: >>>>>> stage Prepare Base Model started <<<<<<]
[2026-06-09 03:07:33,555: INFO: common: created directory at: artifacts\prepare_base_model]
[2026-06-09 03:07:33,555: INFO: prepare_base_model: Creating placeholder for base model artifacts]
[2026-06-09 03:07:33,556: INFO: prepare_base_model: Base model placeholder saved at: artifacts\prepare_base_model\base_model.txt]
[2026-06-09 03:07:33,556: INFO: main: >>>>>> stage Prepare Base Model completed <<<<<<

x==========x]
[2026-06-09 03:07:33,557: INFO: main: >>>>>> stage Training started <<<<<<]
[2026-06-09 03:07:33,558: INFO: common: created directory at: artifacts\training]
[2026-06-09 03:07:33,558: INFO: model_trainer: Running placeholder training process]
[2026-06-09 03:07:33,559: INFO: model_trainer: Placeholder model saved at: artifacts\training\model.h5]
[2026-06-09 03:07:33,559: INFO: main: >>>>>> stage Training completed <<<<<<

x==========x]
[2026-06-09 03:07:33,559: INFO: main: >>>>>> stage Evaluation started <<<<<<]
[2026-06-09 03:07:33,560: INFO: common: created directory at: artifacts\evaluation]
[2026-06-09 03:07:33,560: INFO: model_evaluation_mlflow: Running placeholder evaluation]
[2026-06-09 03:07:33,561: INFO: model_evaluation_mlflow: Evaluation metrics saved at: C:\Users\LENOVO\Kidney-Disease-Classification-DL-Project-DVC\scores.json]
